movie_id,movie_name,genre,year,box_office,box_office_source,value_origin,amount_match_project2
tt5719700,Home Again,"Comedy,Drama,Romance",2017,27020284,project_2_override,derived_from_db,True
tt5719748,Cold Pursuit,"Action,Comedy,Crime",2019,32138862,project_2_override,derived_from_db,True
tt5721088,Just Getting Started,"Comedy,Crime",2017,6069605,project_2_override,derived_from_db,True
tt5726086,Insidious: The Last Key,"Horror,Mystery,Thriller",2018,67745330,project_2_override,derived_from_db,True
tt5727282,Borg vs. McEnroe,"Biography,Drama,Sport",2017,231346,project_2_override,derived_from_db,True
tt5734576,The Possession of Hannah Grace,"Horror,Mystery,Thriller",2018,14837422,project_2_override,derived_from_db,True
tt5742374,You Were Never Really Here,"Crime,Drama,Thriller",2017,2528078,project_2_override,derived_from_db,True
tt5773986,Studio 54,"Documentary,History,Music",2018,199767,project_2_override,derived_from_db,True
tt5774060,Underwater,"Action,Adventure,Horror",2020,17291078,project_2_override,derived_from_db,True
tt5789976,King of Thieves,"Biography,Crime,Drama",2018,7518,project_2_override,derived_from_db,True
tt5804038,I Am Not Your Negro,"Documentary,History",2016,7123919,project_2_override,derived_from_db,True
tt5805752,Brigsby Bear,"Comedy,Drama",2017,532669,project_2_override,derived_from_db,True
tt5814534,Spies in Disguise,"Action,Adventure,Animation",2019,66757013,project_2_override,derived_from_db,True
tt5814592,The Party,"Comedy,Drama",2017,749827,project_2_override,derived_from_db,True
tt5816682,Victoria & Abdul,"Biography,Comedy,Drama",2017,22245070,project_2_override,derived_from_db,True
tt5822564,The Kitchen,"Action,Crime,Drama",2019,12180032,project_2_override,derived_from_db,True
tt5825380,Wonder Wheel,"Drama,Romance",2017,1404061,project_2_override,derived_from_db,True
tt5827916,A Hidden Life,"Biography,Drama,Romance",2019,1730597,project_2_override,derived_from_db,True
tt5834262,Hotel Artemis,"Action,Crime,Drama",2018,6708147,project_2_override,derived_from_db,True
tt5834426,Moonfall,"Action,Adventure,Sci-Fi",2022,19060660,project_2_override,derived_from_db,True
tt5836706,Head Full of Honey,"Comedy,Drama",2018,12350,project_2_override,derived_from_db,True
tt5836866,The Work,Documentary,2017,5853,project_2_override,derived_from_db,True
tt5843780,River Runs Red,"Drama,Thriller",2018,9893,project_2_override,derived_from_db,True
tt5843850,Kings,"Crime,Drama,Romance",2017,274635,project_2_override,derived_from_db,True
tt5844196,Hal,"Biography,Documentary",2018,48698,project_2_override,derived_from_db,True
tt5848272,Ralph Breaks the Internet,"Adventure,Animation,Comedy",2018,201091711,project_2_override,derived_from_db,True
tt5859238,Lucky,"Comedy,Drama,Western",2017,955925,project_2_override,derived_from_db,True
tt5862902,Yardie,"Crime,Drama,Thriller",2018,36012,project_2_override,derived_from_db,True
tt5867314,The Empty Man,"Drama,Horror,Mystery",2020,2992948,project_2_override,derived_from_db,True
tt5881528,Damsel,"Comedy,Drama,Western",2018,305136,project_2_override,derived_from_db,True
tt5882704,For a Few Bullets,"Action,Comedy,War",2016,30142,project_2_override,derived_from_db,True
tt5882970,Tubelight,"Drama,War",2017,930058,project_2_override,derived_from_db,True
tt5884230,Brad's Status,"Comedy,Drama,Music",2017,2133158,project_2_override,derived_from_db,True
tt5886046,Escape Room,"Action,Adventure,Horror",2019,57005601,project_2_override,derived_from_db,True
tt5886440,Marrowbone,"Drama,Horror,Mystery",2017,1377,project_2_override,derived_from_db,True
tt5910280,Teo-neol,"Drama,Thriller",2016,568876,project_2_override,derived_from_db,True
tt5918090,I Am Not Madame Bovary,"Comedy,Drama",2016,436798,project_2_override,derived_from_db,True
tt5918982,Possessor,"Horror,Mystery,Sci-Fi",2020,752885,project_2_override,derived_from_db,True
tt5923026,Marlina the Murderer in Four Acts,"Drama,Thriller,Western",2017,17788,project_2_override,derived_from_db,True
tt5929750,Beatriz at Dinner,"Comedy,Drama",2017,7115854,project_2_override,derived_from_db,True
tt5929754,Wildlife,Drama,2018,1050616,project_2_override,derived_from_db,True
tt5935704,Padmaavat,"Drama,History,War",2018,11846060,project_2_override,derived_from_db,True
tt5941692,Miss Bala,"Action,Crime,Drama",2019,15006824,project_2_override,derived_from_db,True
tt5952594,The Mustang,Drama,2019,5043620,project_2_override,derived_from_db,True
tt5956100,Tiger Zinda Hai,"Action,Adventure,Thriller",2017,5560921,project_2_override,derived_from_db,True
tt5960374,Vox Lux,"Drama,Music",2018,727119,project_2_override,derived_from_db,True
tt5962210,Ingrid Goes West,"Comedy,Drama,Horror",2017,3024308,project_2_override,derived_from_db,True
tt5968394,Captive State,"Sci-Fi,Thriller",2019,5958315,project_2_override,derived_from_db,True
tt5974030,The Jesus Rolls,"Comedy,Crime,Drama",2019,18169,project_2_override,derived_from_db,True
tt5974388,In Between,Drama,2016,107977,project_2_override,derived_from_db,True
tt5974460,The Women's Balcony,"Comedy,Drama",2016,1200885,project_2_override,derived_from_db,True
tt5980798,Félicité,"Drama,Music",2017,12433,project_2_override,derived_from_db,True
tt5989220,Claire's Camera,Drama,2017,83418,project_2_override,derived_from_db,True
tt5990474,Columbus,Drama,2017,1017107,project_2_override,derived_from_db,True
tt6002232,Custody,"Drama,Thriller",2017,83882,project_2_override,derived_from_db,True
tt6003368,Diary of a Wimpy Kid: The Long Haul,"Adventure,Comedy,Family",2017,20738724,project_2_override,derived_from_db,True
tt6012380,Ordinary Love,"Drama,Romance",2019,323688,project_2_override,derived_from_db,True
tt6015328,Chasing the Dragon,"Action,Biography,Crime",2017,456854,project_2_override,derived_from_db,True
tt6017942,Kin,"Action,Drama,Sci-Fi",2018,5718096,project_2_override,derived_from_db,True
tt6018306,Last Flag Flying,"Comedy,Drama,War",2017,965481,project_2_override,derived_from_db,True
tt6040662,The Children Act,Drama,2017,547750,project_2_override,derived_from_db,True
tt6044910,Operation Mekong,"Action,Adventure,Crime",2016,800012,project_2_override,derived_from_db,True
tt6045466,Madame,"Comedy,Drama,Romance",2017,90979,project_2_override,derived_from_db,True
tt6053438,First Reformed,"Drama,Mystery,Thriller",2017,3448256,project_2_override,derived_from_db,True
tt6057032,Gook,Drama,2017,250130,project_2_override,derived_from_db,True
tt6062774,Monos,"Adventure,Drama,Thriller",2019,406473,project_2_override,derived_from_db,True
tt6063090,Light of My Life,"Drama,Sci-Fi,Thriller",2019,20056,project_2_override,derived_from_db,True
tt6069126,The Escape,Drama,2017,14018,project_2_override,derived_from_db,True
tt6069162,Here and Now,"Drama,Music,Romance",2018,13892,project_2_override,derived_from_db,True
tt6074202,I Belonged to You,"Drama,Romance",2016,744541,project_2_override,derived_from_db,True
tt6079772,The Protege,"Action,Crime,Thriller",2021,7446823,project_2_override,derived_from_db,True
tt6095472,The Angry Birds Movie 2,"Action,Adventure,Animation",2019,41667116,project_2_override,derived_from_db,True
tt6101602,Madeline's Madeline,Drama,2018,185576,project_2_override,derived_from_db,True
tt6107548,Late Night,"Comedy,Drama",2019,15499454,project_2_override,derived_from_db,True
tt6108178,Disobedience,Drama,2017,3498782,project_2_override,derived_from_db,True
tt6133130,Professor Marston & the Wonder Women,"Biography,Drama,History",2017,1584759,project_2_override,derived_from_db,True
tt6133466,The First Purge,"Action,Horror,Sci-Fi",2018,69488745,project_2_override,derived_from_db,True
tt6135348,BPM (Beats Per Minute),Drama,2017,125189,project_2_override,derived_from_db,True
tt6139732,Aladdin,"Adventure,Comedy,Family",2019,355559216,project_2_override,derived_from_db,True
tt6149818,Quest,"Documentary,Family,Music",2017,47807,project_2_override,derived_from_db,True
tt6152908,Buddies in India,"Action,Comedy",2017,293194,project_2_override,derived_from_db,True
tt6155194,Best F(r)iends: Volume 1,"Comedy,Drama,Mystery",2017,252410,project_2_override,derived_from_db,True
tt6167014,Mr. Donkey,Comedy,2016,356255,project_2_override,derived_from_db,True
tt6170484,Monster Hunt 2,"Adventure,Comedy,Fantasy",2018,706153,project_2_override,derived_from_db,True
tt6175078,Luck-Key,"Action,Comedy,Crime",2016,466505,project_2_override,derived_from_db,True
tt6189022,Angel Has Fallen,"Action,Thriller",2019,69030436,project_2_override,derived_from_db,True
tt6198946,The Hole in the Ground,"Drama,Horror,Mystery",2019,21072,project_2_override,derived_from_db,True
tt6205872,Assassination Nation,"Comedy,Horror,Thriller",2018,2005142,project_2_override,derived_from_db,True
tt6212478,American Animals,"Biography,Crime,Drama",2018,2856954,project_2_override,derived_from_db,True
tt6213284,I Am Not a Witch,"Comedy,Drama",2017,50868,project_2_override,derived_from_db,True
tt6246322,Don't Breathe 2,"Action,Crime,Horror",2021,32712950,project_2_override,derived_from_db,True
tt6263828,Leaning Into The Wind,Documentary,2017,400530,project_2_override,derived_from_db,True
tt6264654,Free Guy,"Action,Adventure,Comedy",2021,121626598,project_2_override,derived_from_db,True
tt6265828,A Ghost Story,"Drama,Fantasy,Mystery",2017,1596371,project_2_override,derived_from_db,True
tt6266538,Vice,"Biography,Comedy,Drama",2018,47836282,project_2_override,derived_from_db,True
tt6288124,"Don't Worry, He Won't Get Far on Foot","Biography,Comedy,Drama",2018,1441705,project_2_override,derived_from_db,True
tt6288250,Patti Cake$,"Drama,Music",2017,800148,project_2_override,derived_from_db,True
tt6303866,Beach Rats,Drama,2017,473771,project_2_override,derived_from_db,True
tt6304046,Thelma,"Drama,Fantasy,Horror",2017,147391,project_2_override,derived_from_db,True
tt6306064,Adrift,"Action,Adventure,Biography",2018,31445012,project_2_override,derived_from_db,True
tt6317962,Fireworks,"Animation,Drama,Fantasy",2017,525280,project_2_override,derived_from_db,True
tt6320628,Spider-Man: Far from Home,"Action,Adventure,Comedy",2019,390532085,project_2_override,derived_from_db,True
tt6322922,An Inconvenient Sequel: Truth to Power,Documentary,2017,3496795,project_2_override,derived_from_db,True
tt6333056,City of Ghosts,"Documentary,War",2017,128015,project_2_override,derived_from_db,True
tt6333058,Dina,Documentary,2017,90503,project_2_override,derived_from_db,True
tt6333086,Menashe,Drama,2017,1703036,project_2_override,derived_from_db,True
tt6334354,The Suicide Squad,"Action,Adventure,Comedy",2021,55817425,project_2_override,derived_from_db,True
tt6335734,"The Night Is Short, Walk on Girl","Adventure,Animation,Comedy",2017,406490,project_2_override,derived_from_db,True
tt6343058,Oh Lucy!,"Comedy,Drama,Romance",2017,375391,project_2_override,derived_from_db,True
tt6343314,Creed II,"Action,Drama,Sport",2018,115715889,project_2_override,derived_from_db,True
tt6348138,Missing Link,"Adventure,Animation,Comedy",2019,16649539,project_2_override,derived_from_db,True
tt6359956,A Bad Moms Christmas,Comedy,2017,72110659,project_2_override,derived_from_db,True
tt6365796,The Grizzlies,"Biography,Drama,Sport",2018,11650,project_2_override,derived_from_db,True
tt6386748,Birds of Passage,"Crime,Drama",2018,507259,project_2_override,derived_from_db,True
tt6390668,Invisible Life,Drama,2019,146535,project_2_override,derived_from_db,True
tt6394270,Bombshell,"Biography,Drama",2019,31762808,project_2_override,derived_from_db,True
tt6398184,Downton Abbey,"Drama,Romance",2019,96853865,project_2_override,derived_from_db,True
tt6418918,Little Woods,"Crime,Drama,Western",2018,150010,project_2_override,derived_from_db,True
tt6428676,Wonder Park,"Adventure,Animation,Comedy",2019,45216793,project_2_override,derived_from_db,True
tt6433880,Anna and the Apocalypse,"Comedy,Horror,Musical",2017,545597,project_2_override,derived_from_db,True
tt6435258,Bethany Hamilton: Unstoppable,"Documentary,Sport",2018,590671,project_2_override,derived_from_db,True
tt6439020,The Personal History of David Copperfield,"Comedy,Drama",2019,1876298,project_2_override,derived_from_db,True
tt6443346,Black Adam,"Action,Adventure,Fantasy",2022,168152111,project_2_override,derived_from_db,True
tt6450186,I Can Only Imagine,"Biography,Drama,Family",2018,83482352,project_2_override,derived_from_db,True
tt6450804,Terminator: Dark Fate,"Action,Adventure,Sci-Fi",2019,62253077,project_2_override,derived_from_db,True
tt6452574,Sanju,"Biography,Comedy,Drama",2018,7909317,project_2_override,derived_from_db,True
tt6461514,Duckweed,"Comedy,Drama,Fantasy",2017,471575,project_2_override,derived_from_db,True
tt6466464,The Monkey King 3,"Action,Adventure,Family",2018,187074,project_2_override,derived_from_db,True
tt6467266,Sing 2,"Adventure,Animation,Comedy",2021,162790990,project_2_override,derived_from_db,True
tt6474040,Stockholm,"Biography,Comedy,Crime",2018,302085,project_2_override,derived_from_db,True
tt6475714,Monster Hunter,"Action,Adventure,Fantasy",2020,15162470,project_2_override,derived_from_db,True
tt6476140,Serenity,"Drama,Mystery,Thriller",2019,8547045,project_2_override,derived_from_db,True
tt6494344,A Wizard's Tale,"Adventure,Animation,Comedy",2018,2150,project_2_override,derived_from_db,True
tt6495770,Action Point,Comedy,2018,5059608,project_2_override,derived_from_db,True
tt6509058,Nancy,"Drama,Mystery,Thriller",2018,80115,project_2_override,derived_from_db,True
tt6510332,McQueen,"Biography,Documentary",2018,1257275,project_2_override,derived_from_db,True
tt6511932,The Beach Bum,"Comedy,Drama",2019,3502600,project_2_override,derived_from_db,True
tt6513120,Fighting with My Family,"Biography,Comedy,Drama",2019,22958886,project_2_override,derived_from_db,True
tt6515910,The Kindness of Strangers,Drama,2019,2705,project_2_override,derived_from_db,True
tt6518270,An Evening with Beverly Luff Linn,"Comedy,Crime",2018,6701,project_2_override,derived_from_db,True
tt6521876,Jay and Silent Bob Reboot,"Action,Adventure,Comedy",2019,4589490,project_2_override,derived_from_db,True
tt6522668,Diamantino,"Comedy,Drama,Fantasy",2018,70088,project_2_override,derived_from_db,True
tt6523720,The Quake,"Action,Drama,Thriller",2018,6235,project_2_override,derived_from_db,True
tt6532374,Swimming with Men,"Comedy,Drama,Sport",2018,24708,project_2_override,derived_from_db,True
tt6548966,Fairy Tail: Dragon Cry,"Action,Adventure,Animation",2017,519461,project_2_override,derived_from_db,True
tt6565702,X-Men: Dark Phoenix,"Action,Adventure,Sci-Fi",2019,65845974,project_2_override,derived_from_db,True
tt6573444,Human Flow,Documentary,2017,527845,project_2_override,derived_from_db,True
tt6587640,Trolls World Tour,"Adventure,Animation,Comedy",2020,450000,project_2_override,derived_from_db,True
tt6628102,The Wild Pear Tree,Drama,2018,34014,project_2_override,derived_from_db,True
tt6628394,Bad Times at the El Royale,"Crime,Drama,Mystery",2018,17839115,project_2_override,derived_from_db,True
tt6662736,What They Had,Drama,2018,260136,project_2_override,derived_from_db,True
tt6673612,Dolittle,"Adventure,Comedy,Family",2020,77047065,project_2_override,derived_from_db,True
tt6675244,Transit,"Drama,Sci-Fi",2018,815290,project_2_override,derived_from_db,True
tt6720618,Ramen Shop,Drama,2018,88455,project_2_override,derived_from_db,True
tt6722030,The Intruder,"Horror,Thriller",2019,35419122,project_2_override,derived_from_db,True
tt6723592,Tenet,"Action,Sci-Fi,Thriller",2020,58504105,project_2_override,derived_from_db,True
tt6738136,Revenge,"Action,Drama,Horror",2017,102091,project_2_override,derived_from_db,True
tt6742252,The Guilty,"Crime,Drama,Thriller",2018,207140,project_2_override,derived_from_db,True
tt6768578,Dogman,"Crime,Drama,Thriller",2018,148225,project_2_override,derived_from_db,True
tt6777338,The Villainess,"Action,Thriller",2017,27741,project_2_override,derived_from_db,True
tt6781982,Night School,Comedy,2018,77339130,project_2_override,derived_from_db,True
tt6797204,Beautiful Accident,"Comedy,Fantasy",2017,51766,project_2_override,derived_from_db,True
tt6802308,The 15:17 to Paris,"Biography,Drama,Thriller",2018,36276286,project_2_override,derived_from_db,True
tt6803212,Don't Let Go,"Drama,Horror,Mystery",2019,5215062,project_2_override,derived_from_db,True
tt6806448,Fast & Furious Presents: Hobbs & Shaw,"Action,Adventure,Thriller",2019,173956935,project_2_override,derived_from_db,True
tt6811018,The Kid Who Would Be King,"Action,Adventure,Family",2019,16790790,project_2_override,derived_from_db,True
tt6814080,The Thousand Faces of Dunjia,"Action,Adventure,Fantasy",2017,122865,project_2_override,derived_from_db,True
tt6823148,Benedetta,"Biography,Drama,Romance",2021,354481,project_2_override,derived_from_db,True
tt6823368,Glass,"Drama,Fantasy,Horror",2019,111048468,project_2_override,derived_from_db,True
tt6838918,Vault,"Action,Crime,Drama",2019,29491,project_2_override,derived_from_db,True
tt6841122,Summerland,"Drama,Romance,War",2020,58498,project_2_override,derived_from_db,True
tt6842770,Wild Mountain Thyme,"Comedy,Drama,Romance",2020,213440,project_2_override,derived_from_db,True
tt6846432,Yomeddine,"Adventure,Comedy,Drama",2018,11308,project_2_override,derived_from_db,True
tt6850820,Peppermint,"Action,Thriller",2018,35418723,project_2_override,derived_from_db,True
tt6851066,Filmworker,"Biography,Documentary",2017,102609,project_2_override,derived_from_db,True
tt6856242,The King's Man,"Action,Adventure,Thriller",2021,37176373,project_2_override,derived_from_db,True
tt6857166,Book Club,"Comedy,Drama,Romance",2018,68566296,project_2_override,derived_from_db,True
tt6859352,Support the Girls,"Comedy,Drama",2018,129124,project_2_override,derived_from_db,True
tt6864046,Shadow,"Action,Adventure,Fantasy",2018,521396,project_2_override,derived_from_db,True
tt6866224,The Hummingbird Project,"Drama,Thriller",2018,371784,project_2_override,derived_from_db,True
tt6878882,Operation Red Sea,"Action,Drama,Thriller",2018,1543547,project_2_override,derived_from_db,True
tt6882604,Archive,"Drama,Mystery,Sci-Fi",2020,139593,project_2_override,derived_from_db,True
tt6884200,A Kid Like Jake,Drama,2018,58403,project_2_override,derived_from_db,True
tt6900448,Mirai,"Adventure,Animation,Drama",2018,812794,project_2_override,derived_from_db,True
tt6902332,The Marksman,"Action,Drama,Thriller",2021,15566093,project_2_override,derived_from_db,True
tt6902696,Gloria Bell,"Comedy,Drama,Music",2018,5611123,project_2_override,derived_from_db,True
tt6904272,The Negotiation,"Action,Crime,Thriller",2018,110986,project_2_override,derived_from_db,True
tt6905696,Slaughterhouse Rulez,"Action,Comedy,Fantasy",2018,4665,project_2_override,derived_from_db,True
tt6910020,Nothing to Lose,"Biography,Drama",2018,1016188,project_2_override,derived_from_db,True
tt6915100,Pope Francis: A Man of His Word,"Biography,Documentary",2018,2008385,project_2_override,derived_from_db,True
tt6920084,Resident Evil: Welcome to Raccoon City,"Action,Horror,Sci-Fi",2021,17000612,project_2_override,derived_from_db,True
tt6920356,The Souvenir,"Drama,Romance",2019,1036737,project_2_override,derived_from_db,True
tt6924650,Midway,"Action,Drama,History",2019,56846802,project_2_override,derived_from_db,True
tt6932874,The Boss Baby: Family Business,"Adventure,Animation,Comedy",2021,57300280,project_2_override,derived_from_db,True
tt6933454,Puzzle,"Drama,Mystery,Romance",2018,2032018,project_2_override,derived_from_db,True
tt6957966,Little Italy,"Comedy,Romance",2018,990230,project_2_override,derived_from_db,True
tt6958212,Sweet Country,"Adventure,Crime,Drama",2017,104297,project_2_override,derived_from_db,True
tt6966692,Green Book,"Biography,Comedy,Drama",2018,85080171,project_2_override,derived_from_db,True
tt6977338,Good Boys,"Adventure,Comedy",2019,83140306,project_2_override,derived_from_db,True
tt7008872,Boy Erased,"Biography,Drama",2018,6788692,project_2_override,derived_from_db,True
tt7014006,Eighth Grade,"Comedy,Drama",2018,13539709,project_2_override,derived_from_db,True
tt7016254,Synonyms,"Comedy,Drama",2019,206003,project_2_override,derived_from_db,True
tt7026672,Every Day,"Drama,Fantasy,Romance",2018,6102076,project_2_override,derived_from_db,True
tt7040874,A Simple Favor,"Comedy,Crime,Mystery",2018,53548586,project_2_override,derived_from_db,True
tt7064498,Return of the Hero,"Comedy,History",2018,37108,project_2_override,derived_from_db,True
tt7069210,The Conjuring: The Devil Made Me Do It,"Horror,Mystery,Thriller",2021,65631050,project_2_override,derived_from_db,True
tt7070818,Buddy Games,Comedy,2019,405904,project_2_override,derived_from_db,True
tt7074886,The Front Runner,"Biography,Drama,History",2018,2000105,project_2_override,derived_from_db,True
tt7075594,Our Time Will Come,"Drama,War",2017,114560,project_2_override,derived_from_db,True
tt7078658,The Day Shall Come,"Comedy,Crime",2019,26972,project_2_override,derived_from_db,True
tt7083526,Breakthrough,"Biography,Drama",2019,40713082,project_2_override,derived_from_db,True
tt7097896,Venom: Let There Be Carnage,"Action,Adventure,Crime",2021,213550366,project_2_override,derived_from_db,True
tt7112154,Asako I & II,"Drama,Romance",2018,25559,project_2_override,derived_from_db,True
tt7125774,Balloon,"Drama,History,Thriller",2018,34222,project_2_override,derived_from_db,True
tt7125860,If Beale Street Could Talk,"Drama,Romance",2018,14915773,project_2_override,derived_from_db,True
tt7126948,Wonder Woman 1984,"Action,Adventure,Fantasy",2020,46801036,project_2_override,derived_from_db,True
tt7131870,Wolf Warrior 2,"Action,Adventure,Drama",2017,2721100,project_2_override,derived_from_db,True
tt7134096,The Rhythm Section,"Action,Drama,Mystery",2020,5437971,project_2_override,derived_from_db,True
tt7137380,Destroyer,"Action,Crime,Drama",2018,1533324,project_2_override,derived_from_db,True
tt7137846,Breaking In,"Action,Thriller",2018,46840590,project_2_override,derived_from_db,True
tt7144666,The Black Phone,"Horror,Mystery,Thriller",2021,90123230,project_2_override,derived_from_db,True
tt7146812,Onward,"Adventure,Animation,Comedy",2020,61555145,project_2_override,derived_from_db,True
tt7153766,Unsane,"Drama,Horror,Mystery",2018,7732899,project_2_override,derived_from_db,True
tt7158430,Hearts Beat Loud,"Comedy,Drama,Music",2018,2386251,project_2_override,derived_from_db,True
tt7178226,The Cave,"Documentary,War",2019,62625,project_2_override,derived_from_db,True
tt7201846,"Cyrano, My Love","Comedy,Drama,History",2018,351019,project_2_override,derived_from_db,True
tt7204348,El Angel,"Biography,Crime,Drama",2018,109608,project_2_override,derived_from_db,True
tt7207238,Jane,"Biography,Documentary",2017,1723379,project_2_override,derived_from_db,True
tt7208564,Blood Fest,"Comedy,Horror",2018,82774,project_2_override,derived_from_db,True
tt7215444,The Final Year,Documentary,2017,191900,project_2_override,derived_from_db,True
tt7233726,Default,"Drama,History",2018,203775,project_2_override,derived_from_db,True
tt7236034,I Want to Eat Your Pancreas,"Animation,Drama,Family",2018,277019,project_2_override,derived_from_db,True
tt7242142,Blindspotting,"Comedy,Crime,Drama",2018,4333394,project_2_override,derived_from_db,True
tt7250056,Non-Fiction,"Comedy,Drama,Romance",2018,704919,project_2_override,derived_from_db,True
tt7282468,Burning,"Drama,Mystery,Thriller",2018,718991,project_2_override,derived_from_db,True
tt7294150,The Eight Hundred,"Action,Drama,History",2020,372755,project_2_override,derived_from_db,True
tt7298400,Ash Is Purest White,"Crime,Drama,Romance",2018,422814,project_2_override,derived_from_db,True
tt7322224,Triangle of Sadness,"Comedy,Drama",2022,4608096,project_2_override,derived_from_db,True
tt7329656,47 Meters Down: Uncaged,"Adventure,Drama,Horror",2019,22260900,project_2_override,derived_from_db,True
tt7334528,Uncle Drew,"Comedy,Drama,Sport",2018,42469946,project_2_override,derived_from_db,True
tt7339584,City Of Rock,"Comedy,Music",2017,312537,project_2_override,derived_from_db,True
tt7347846,The Lodge,"Drama,Horror,Mystery",2019,2138907,project_2_override,derived_from_db,True
tt7365604,Dog Days,"Comedy,Drama,Romance",2018,6809080,project_2_override,derived_from_db,True
tt7388562,"Paul, Apostle of Christ","Adventure,Biography,Drama",2018,17560475,project_2_override,derived_from_db,True
tt7390646,Black and Blue,"Action,Thriller",2019,22055313,project_2_override,derived_from_db,True
tt7392014,Falling for Figaro,"Comedy,Romance",2020,35910,project_2_override,derived_from_db,True
tt7420342,Killerman,"Action,Thriller",2019,291477,project_2_override,derived_from_db,True
tt7422822,Greener Grass,Comedy,2019,51456,project_2_override,derived_from_db,True
tt7424200,Teen Titans GO! To the Movies,"Action,Adventure,Animation",2018,29790236,project_2_override,derived_from_db,True
tt7456310,Anna,"Action,Thriller",2019,7743794,project_2_override,derived_from_db,True
tt7466442,Bob's Burgers: The Movie,"Adventure,Animation,Comedy",2022,31933830,project_2_override,derived_from_db,True
tt7475540,The Price of Everything,Documentary,2018,87400,project_2_override,derived_from_db,True
tt7476236,Minding the Gap,"Documentary,Sport",2018,11998,project_2_override,derived_from_db,True
tt7504726,The Call of the Wild,"Adventure,Drama,Family",2020,62342368,project_2_override,derived_from_db,True
tt7504818,Ron's Gone Wrong,"Adventure,Animation,Comedy",2021,23009270,project_2_override,derived_from_db,True
tt7510346,The Turning,"Drama,Horror,Mystery",2020,15472775,project_2_override,derived_from_db,True
tt7518786,'83,"Biography,Drama,History",2021,4055660,project_2_override,derived_from_db,True
tt7521990,Golden Job,"Action,Adventure,Crime",2018,285795,project_2_override,derived_from_db,True
tt7543930,In Safe Hands,Drama,2018,1737,project_2_override,derived_from_db,True
tt7545266,Like a Boss,Comedy,2020,22169514,project_2_override,derived_from_db,True
tt7545524,Ben Is Back,Drama,2018,3703184,project_2_override,derived_from_db,True
tt7545566,Skate Kitchen,Drama,2018,236799,project_2_override,derived_from_db,True
tt7547410,Dora and the Lost City of Gold,"Action,Adventure,Comedy",2019,60477943,project_2_override,derived_from_db,True
tt7549996,Judy,"Biography,Drama,Music",2019,24313888,project_2_override,derived_from_db,True
tt7587876,Hope Gap,"Drama,Romance",2019,104732,project_2_override,derived_from_db,True
tt7616148,Luce,"Drama,Mystery,Thriller",2019,2010613,project_2_override,derived_from_db,True
tt7616798,A Dog's Way Home,"Adventure,Drama,Family",2019,42004346,project_2_override,derived_from_db,True
tt7645502,Namiya,"Drama,Family,Fantasy",2017,70814,project_2_override,derived_from_db,True
tt7657566,Death on the Nile,"Crime,Drama,Mystery",2021,45630104,project_2_override,derived_from_db,True
tt7664504,Three Identical Strangers,"Biography,Documentary,Drama",2018,12320845,project_2_override,derived_from_db,True
tt7668870,Searching,"Drama,Mystery,Thriller",2018,26020957,project_2_override,derived_from_db,True
tt7671064,Brittany Runs a Marathon,"Comedy,Drama",2019,7189808,project_2_override,derived_from_db,True
tt7681824,We the Animals,Drama,2018,400961,project_2_override,derived_from_db,True
tt7681902,Won't You Be My Neighbor?,"Biography,Documentary,History",2018,22835787,project_2_override,derived_from_db,True
tt7689484,On Her Shoulders,"Biography,Documentary",2018,28288,project_2_override,derived_from_db,True
tt7690670,SuperFly,"Action,Crime,Thriller",2018,20545116,project_2_override,derived_from_db,True
tt7692966,The Third Wife,Drama,2018,84933,project_2_override,derived_from_db,True
tt7711170,Alone,"Drama,Mystery,Thriller",2020,537589,project_2_override,derived_from_db,True
tt7734218,Stuber,"Action,Comedy,Crime",2019,22370452,project_2_override,derived_from_db,True
tt7736478,The Traitor,"Biography,Crime,Drama",2019,296027,project_2_override,derived_from_db,True
tt7737734,The Other Lamb,"Drama,Horror,Mystery",2019,6024,project_2_override,derived_from_db,True
tt7740496,Nightmare Alley,"Crime,Drama,Thriller",2021,11338107,project_2_override,derived_from_db,True
tt7740510,Antlers,"Drama,Horror,Mystery",2021,10619670,project_2_override,derived_from_db,True
tt7743588,Goldbuster,"Comedy,Fantasy",2017,186135,project_2_override,derived_from_db,True
tt7745068,My Hero Academia: Two Heroes,"Action,Adventure,Animation",2018,5754556,project_2_override,derived_from_db,True
tt7752126,Brightburn,"Drama,Fantasy,Horror",2019,17300439,project_2_override,derived_from_db,True
tt7752454,Detective Chinatown 2,"Action,Comedy,Crime",2018,1983984,project_2_override,derived_from_db,True
tt7772582,Never Rarely Sometimes Always,Drama,2020,16565,project_2_override,derived_from_db,True
tt7775622,Free Solo,"Adventure,Documentary,Sport",2018,17541090,project_2_override,derived_from_db,True
tt7798634,Ready or Not,"Action,Comedy,Horror",2019,28714231,project_2_override,derived_from_db,True
tt7798646,The Photograph,"Drama,Romance",2020,20578185,project_2_override,derived_from_db,True
tt7870578,Girls vs Gangsters,"Comedy,Drama",2018,37115,project_2_override,derived_from_db,True
tt7875464,The Heiresses,Drama,2018,78473,project_2_override,derived_from_db,True
tt7888964,Nobody,"Action,Crime,Drama",2021,27568035,project_2_override,derived_from_db,True
tt7905466,They Shall Not Grow Old,"Documentary,History,War",2018,17956913,project_2_override,derived_from_db,True
tt7942742,Her Smell,"Drama,Music",2018,255599,project_2_override,derived_from_db,True
