"movie_id","movie_name","genre","year"
"tt3387520","Scary Stories to Tell in the Dark","Adventure,Horror,Mystery","2019"
"tt3387542","The Forest","Horror,Mystery,Thriller","2016"
"tt3390572","Haider","Action,Crime,Drama","2014"
"tt3393786","Jack Reacher: Never Go Back","Action,Thriller","2016"
"tt3399916","The Dead Lands","Action,Adventure,History","2014"
"tt3401392","The Devotion of Suspect X","Crime,Thriller","2017"
"tt3401882","Fist Fight","Comedy","2017"
"tt3409392","Timbuktu","Drama,War","2014"
"tt3409848","Zama","Drama,History","2017"
"tt3410834","Allegiant","Action,Adventure,Fantasy","2016"
"tt3411444","Ferdinand","Adventure,Animation,Comedy","2017"
"tt3416532","A Monster Calls","Adventure,Drama,Family","2016"
"tt3416744","The End of the Tour","Biography,Drama","2015"
"tt3450958","War for the Planet of the Apes","Action,Adventure,Drama","2017"
"tt3462710","Unforgettable","Drama,Thriller","2017"
"tt3463106","The Cured","Drama,Horror,Sci-Fi","2017"
"tt3471098","Maggie's Plan","Comedy,Drama,Romance","2015"
"tt3478962","My King","Drama,Romance","2015"
"tt3486542","Mediterranea","Drama","2015"
"tt3488710","The Walk","Adventure,Biography,Drama","2015"
"tt3495026","Fan","Action,Drama,Thriller","2016"
"tt3499096","Race","Biography,Drama,Sport","2016"
"tt3501416","Assassination","Action,Drama,Thriller","2015"
"tt3508840","The Assassin","Action,Drama,History","2015"
"tt3513548","Richard Jewell","Biography,Crime,Drama","2019"
"tt3521126","The Disaster Artist","Biography,Comedy,Drama","2017"
"tt3521134","The Look of Silence","Biography,Documentary,History","2014"
"tt3522806","Mechanic: Resurrection","Action,Adventure,Thriller","2016"
"tt3530002","The Night Before","Comedy,Fantasy","2015"
"tt3531824","Nerve","Adventure,Crime,Drama","2016"
"tt3532216","American Made","Action,Comedy,Crime","2017"
"tt3541262","The Admiral: Roaring Currents","Action,History,War","2014"
"tt3541524","Line of Duty","Action,Crime,Thriller","2019"
"tt3544082","45 Years","Drama,Romance","2015"
"tt3544112","Sing Street","Comedy,Drama,Music","2016"
"tt3547306","Cut Throat City","Action,Crime,Drama","2020"
"tt3553442","Whiskey Tango Foxtrot","Biography,Comedy,Drama","2016"
"tt3554046","Space Jam: A New Legacy","Adventure,Animation,Comedy","2021"
"tt3564472","Girls Trip","Adventure,Comedy,Drama","2017"
"tt3566788","Songs My Brothers Taught Me","Drama","2015"
"tt3567288","The Visit","Horror,Mystery,Thriller","2015"
"tt3569230","Legend","Biography,Crime,Drama","2015"
"tt3581652","West Side Story","Crime,Drama,Musical","2021"
"tt3585004","Zhongkui: Snow Girl and the Dark Crystal","Action,Fantasy,Romance","2015"
"tt3605418","Knock Knock","Crime,Thriller","2015"
"tt3606752","Cars 3","Adventure,Animation,Comedy","2017"
"tt3612126","The Grudge","Fantasy,Horror","2020"
"tt3612616","Mommy","Drama","2014"
"tt3622592","Paper Towns","Adventure,Comedy,Drama","2015"
"tt3623726","Ricki and the Flash","Comedy,Drama,Music","2015"
"tt3631112","The Girl on the Train","Crime,Drama,Mystery","2016"
"tt3640424","Allied","Action,Drama,Romance","2016"
"tt3652526","Fire at Sea","Documentary","2016"
"tt3655522","Girlhood","Drama","2014"
"tt3660770","Monkey Kingdom","Documentary","2015"
"tt3667798","The Breakup Guru","Comedy","2014"
"tt3682448","Bridge of Spies","Drama,History,Thriller","2015"
"tt3687186","Heaven Knows What","Crime,Drama","2014"
"tt3691740","The BFG","Adventure,Family,Fantasy","2016"
"tt3707106","By the Sea","Drama,Romance","2015"
"tt3707114","Janis: Little Girl Blue","Biography,Documentary,Music","2015"
"tt3709678","The Kindergarten Teacher","Drama","2014"
"tt3713166","Unfriended","Drama,Fantasy,Horror","2014"
"tt3714720","The Hollars","Comedy,Drama,Romance","2016"
"tt3715320","Irrational Man","Comedy,Crime,Drama","2015"
"tt3716530","Elle","Action,Crime,Drama","2016"
"tt3717068","Court","Drama","2014"
"tt3717252","Underworld: Blood Wars","Action,Fantasy,Thriller","2016"
"tt3717490","Power Rangers","Action,Adventure,Fantasy","2017"
"tt3721954","Maudie","Biography,Drama,Romance","2016"
"tt3721964","Gringo","Action,Comedy,Crime","2018"
"tt3731562","Kong: Skull Island","Action,Adventure,Fantasy","2017"
"tt3741632","The Leisure Seeker","Adventure,Comedy,Drama","2017"
"tt3741700","Godzilla: King of the Monsters","Action,Adventure,Fantasy","2019"
"tt3742378","The Second Mother","Comedy,Drama","2015"
"tt3748512","Hitchcock/Truffaut","Documentary","2015"
"tt3750872","The Wife","Drama","2017"
"tt3754940","Truman","Comedy,Drama","2015"
"tt3760922","My Big Fat Greek Wedding 2","Comedy,Romance","2016"
"tt3766354","The Equalizer 2","Action,Crime,Mystery","2018"
"tt3766394","Hello, My Name Is Doris","Comedy,Drama,Romance","2015"
"tt3774114","Snowden","Biography,Crime,Drama","2016"
"tt3774466","Ashby","Comedy,Crime,Drama","2015"
"tt3774694","Love","Drama,Romance","2015"
"tt3778644","Solo: A Star Wars Story","Action,Adventure,Sci-Fi","2018"
"tt3780500","Journey's End","Drama,War","2017"
"tt3781476","Monster Hunt","Action,Adventure,Comedy","2015"
"tt3792960","The Brand New Testament","Comedy,Drama,Fantasy","2015"
"tt3794354","Sonic the Hedgehog","Action,Adventure,Comedy","2020"
"tt3799694","The Nice Guys","Action,Comedy,Crime","2016"
"tt3808342","Son of Saul","Drama,War","2015"
"tt3811906","Malignant","Crime,Horror,Mystery","2021"
"tt3812366","Ode to My Father","Drama,War","2014"
"tt3819668","Dragon Ball Z: Resurrection ""F""","Action,Adventure,Animation","2015"
"tt3829266","The Predator","Action,Adventure,Sci-Fi","2018"
"tt3829920","Only the Brave","Action,Biography,Drama","2017"
"tt3830162","A War","Crime,Drama,Thriller","2015"
"tt3832914","War Room","Drama","2015"
"tt3850214","Dope","Adventure,Comedy,Crime","2015"
"tt3850590","Krampus","Comedy,Fantasy,Horror","2015"
"tt3856408","Making Waves: The Art of Cinematic Sound","Documentary,History","2019"
"tt3859272","Tragedy Girls","Comedy,Crime,Horror","2017"
"tt3861390","Dumbo","Adventure,Animation,Family","2019"
"tt3862750","The Perfect Guy","Drama,Romance,Thriller","2015"
"tt3864024","Lazer Team","Action,Comedy,Sci-Fi","2015"
"tt3864056","The Goldfinch","Crime,Drama,Mystery","2019"
"tt3874544","The Boss Baby","Adventure,Animation,Comedy","2017"
"tt3881784","Stronger","Biography,Drama","2017"
"tt3890160","Baby Driver","Action,Crime,Drama","2017"
"tt3892172","Leave No Trace","Adventure,Drama","2018"
"tt3892434","That Sugar Film","Documentary","2014"
"tt3896102","Tad, the Lost Explorer, and the Secret of King Midas","Adventure,Animation,Comedy","2017"
"tt3906082","Mary Shelley","Biography,Drama,History","2017"
"tt3906444","But Always","Drama,Romance","2014"
"tt3908142","The Love Witch","Comedy,Horror,Romance","2016"
"tt3908598","Lamb","Drama","2015"
"tt3915174","Puss in Boots: The Last Wish","Action,Adventure,Animation","2022"
"tt3917210","Life, Animated","Comedy,Documentary,Drama","2016"
"tt3922818","The Space Between Us","Drama,Romance,Sci-Fi","2017"
"tt3949660","Teenage Mutant Ninja Turtles: Out of the Shadows","Action,Adventure,Animation","2016"
"tt3950078","The Taking of Tiger Mountain","Action,Adventure,History","2014"
"tt3955894","Girl Asleep","Comedy,Fantasy","2015"
"tt3960412","Popstar: Never Stop Never Stopping","Comedy,Drama,Music","2016"
"tt3962848","Welcome to Leith","Documentary","2015"
"tt3966404","Mustang","Drama","2015"
"tt3986820","The Endless","Horror,Mystery,Sci-Fi","2017"
"tt3993894","Queen of Earth","Drama,Mystery,Thriller","2015"
"tt4005402","Colonia","Biography,Drama,History","2015"
"tt4030600","The Bye Bye Man","Drama,Fantasy,Horror","2017"
"tt4034228","Manchester by the Sea","Drama","2016"
"tt4034354","Swiss Army Man","Comedy,Drama,Fantasy","2016"
"tt4044364","Citizenfour","Biography,Documentary","2014"
"tt4046784","Maze Runner: The Scorch Trials","Action,Adventure,Sci-Fi","2015"
"tt4052882","The Shallows","Drama,Horror,Thriller","2016"
"tt4061010","Blackway","Action,Mystery,Thriller","2015"
"tt4062536","Green Room","Horror,Thriller","2015"
"tt4068576","The Nightingale","Adventure,Drama,Thriller","2018"
"tt4073790","The Darkest Minds","Action,Adventure,Drama","2018"
"tt4074958","Somewhere Only We Know","Drama,Romance","2015"
"tt4080956","A Prayer Before Dawn","Action,Biography,Crime","2017"
"tt4082068","Dheepan","Crime,Drama","2015"
"tt4094724","The Purge: Election Year","Action,Horror,Sci-Fi","2016"
"tt4104022","People Places Things","Comedy,Romance","2015"
"tt4110568","Dil Dhadakne Do","Comedy,Drama,Romance","2015"
"tt4120176","Things to Come","Drama","2016"
"tt4123430","Fantastic Beasts: The Crimes of Grindelwald","Adventure,Family,Fantasy","2018"
"tt4123432","Fantastic Beasts: The Secrets of Dumbledore","Adventure,Fantasy","2022"
"tt4126304","Cartel Land","Documentary","2015"
"tt4126312","3 1/2 Minutes, 10 Bullets","Crime,Documentary","2015"
"tt4126438","The Ones Below","Drama,Thriller","2015"
"tt4126476","After","Drama,Romance","2019"
"tt4129428","Jagga Jasoos","Adventure,Comedy,Musical","2017"
"tt4131800","My Little Pony: The Movie","Adventure,Animation,Comedy","2017"
"tt4139124","Keanu","Action,Comedy,Crime","2016"
"tt4139928","The Legend of Maula Jatt","Action,Drama,Fantasy","2021"
"tt4154796","Avengers: Endgame","Action,Adventure,Sci-Fi","2019"
"tt4154916","Replicas","Action,Drama,Sci-Fi","2018"
"tt4157220","Iris","Biography,Documentary,History","2014"
"tt4158096","Free Fire","Action,Comedy,Crime","2016"
"tt4160708","Don't Breathe","Crime,Horror,Thriller","2016"
"tt4172430","13 Hours: The Secret Soldiers of Benghazi","Action,Drama,History","2016"
"tt4190530","Anthropoid","Action,Drama,History","2016"
"tt4196450","The Birth of a Nation","Biography,Drama,History","2016"
"tt4196776","Jason Bourne","Action,Thriller","2016"
"tt4209788","Molly's Game","Biography,Crime,Drama","2017"
"tt4218572","Widows","Crime,Drama,Thriller","2018"
"tt4230700","Complete Unknown","Drama,Mystery","2016"
"tt4238858","The Fits","Drama,Music","2015"
"tt4242158","Lost in Hong Kong","Action,Adventure,Comedy","2015"
"tt4244994","The Last Duel","Drama,History,Thriller","2021"
"tt4244998","Alpha","Adventure,Drama","2018"
"tt4255304","The Void","Horror,Mystery,Sci-Fi","2016"
"tt4258698","Southside with You","Biography,Drama,History","2016"
"tt4263482","The Witch","Drama,Fantasy,Horror","2015"
"tt4270516","Grandma","Comedy,Drama","2015"
"tt4273292","Under the Shadow","Drama,Fantasy,Horror","2016"
"tt4273886","The Beauty Inside","Drama,Fantasy,Romance","2015"
"tt4276752","Mojin: The Lost Legend","Action,Adventure,Drama","2015"
"tt4276820","The Founder","Biography,Drama","2016"
"tt4287320","The Circle","Drama,Mystery,Sci-Fi","2017"
"tt4291600","Lady Macbeth","Drama,Romance","2016"
"tt4302938","Kubo and the Two Strings","Action,Adventure,Animation","2016"
"tt4316236","The Black Panthers: Vanguard of the Revolution","Documentary,History","2015"
"tt4329810","QT8: The First Eight","Documentary","2019"
"tt4334266","The Bad Batch","Action,Horror,Mystery","2016"
"tt4353250","The Last Black Man in San Francisco","Drama","2019"
"tt4353270","Echo Boomers","Action,Crime,Drama","2020"
"tt4353996","The King's Choice","Biography,Drama,History","2016"
"tt4361050","Ouija: Origin of Evil","Drama,Horror,Mystery","2016"
"tt4364194","The Peanut Butter Falcon","Adventure,Comedy,Drama","2019"
"tt4365518","Sand Storm","Drama","2016"
"tt4370784","The Innocents","Drama,History","2016"
"tt4381236","The Greasy Strangler","Comedy,Horror","2016"
"tt4383594","Nine Lives","Comedy,Drama,Family","2016"
"tt4385888","20th Century Women","Comedy,Drama","2016"
"tt4399952","The Lodgers","Drama,Horror,Mystery","2017"
"tt4420704","Kedi","Documentary","2016"
"tt4426464","Arctic Dogs","Adventure,Animation,Comedy","2019"
"tt4428762","Down by Love","Biography,Drama,Romance","2016"
"tt4438848","Neighbors 2: Sorority Rising","Comedy","2016"
"tt4440036","Lost and Love","Drama","2015"
"tt4443658","Better Watch Out","Comedy,Horror,Thriller","2016"
"tt4465564","Fifty Shades Darker","Drama,Mystery,Romance","2017"
"tt4465572","American Woman","Drama,Mystery","2018"
"tt4468634","Certain Women","Drama","2016"
"tt4481514","The House","Comedy,Crime","2017"
"tt4486986","All I See Is You","Drama,Mystery","2016"
"tt4500922","Maze Runner: The Death Cure","Action,Adventure,Sci-Fi","2018"
"tt4501244","Why Him?","Comedy","2016"
"tt4504044","The Prodigy","Fantasy,Horror,Mystery","2019"
"tt4513674","Caf? Society","Comedy,Drama,Romance","2016"
"tt4513678","Ghostbusters: Afterlife","Adventure,Comedy,Fantasy","2021"
"tt4520988","Frozen II","Adventure,Animation,Comedy","2019"
"tt4530422","Overlord","Action,Horror,Sci-Fi","2018"
"tt4532038","The War with Grandpa","Comedy,Drama,Family","2020"
"tt4538916","Finding Your Feet","Comedy,Drama,Family","2017"
"tt4550098","Nocturnal Animals","Drama,Thriller","2016"
"tt4558376","Downhill","Comedy,Drama","2020"
"tt4560436","Mile 22","Action,Crime,Thriller","2018"
"tt4572514","Patriots Day","Action,Crime,Drama","2016"
"tt4572792","The Book of Henry","Crime,Drama,Thriller","2017"
"tt4594834","Chi-Raq","Comedy,Crime,Drama","2015"
"tt4595882","Can You Ever Forgive Me?","Biography,Comedy,Crime","2018"
"tt4602066","The Catcher Was a Spy","Biography,Drama,War","2018"
"tt4622512","Battle of the Sexes","Biography,Comedy,Drama","2017"
"tt4629266","Born in China","Documentary","2016"
"tt4630550","The Unknown Girl","Crime,Drama,Mystery","2016"
"tt4645330","Denial","Biography,Drama","2016"
"tt4648786","Harriet","Action,Biography,Drama","2019"
"tt4649416","Almost Christmas","Comedy,Drama,Romance","2016"
"tt4649466","Kingsman: The Golden Circle","Action,Adventure,Comedy","2017"
"tt4651520","Bad Moms","Comedy","2016"
"tt4652650","Please Stand By","Comedy,Drama","2017"
"tt4660736","Apprentice","Drama","2016"
"tt4666726","Christine","Biography,Drama","2016"
"tt4667094","Fifty Shades of Black","Comedy","2016"
"tt4669986","Loving","Biography,Drama,Romance","2016"
"tt4680182","Colossal","Comedy,Drama,Fantasy","2016"
"tt4682266","The New Mutants","Action,Horror,Mystery","2020"
"tt4682786","Collateral Beauty","Drama,Romance","2016"
"tt4682804","Lucy in the Sky","Drama,Romance,Thriller","2019"
"tt4686844","The Death of Stalin","Comedy,Drama,History","2017"
"tt4687848","Railroad Tigers","Action,Adventure,Comedy","2016"
"tt4695012","It Comes at Night","Drama,Horror,Mystery","2017"
"tt4701182","Bumblebee","Action,Adventure,Sci-Fi","2018"
"tt4701660","The Mermaid","Comedy,Drama,Fantasy","2016"
"tt4701702","Mr. Six","Action,Crime,Drama","2015"
"tt4714782","Personal Shopper","Drama,Mystery,Thriller","2016"
"tt4731136","A Cure for Wellness","Drama,Fantasy,Horror","2016"
"tt4738360","The Last King","Action,Drama,History","2016"
"tt4761112","The Mauritanian","Biography,Drama,Thriller","2021"
"tt4765284","Pitch Perfect 3","Comedy,Music","2017"
"tt4768764","Veteran","Action,Comedy,Crime","2015"
"tt4768776","Right Now, Wrong Then","Drama,Romance","2015"
"tt4769824","In This Corner of the World","Animation,Drama,History","2016"
"tt4776998","The Promise","Action,Adventure,Drama","2016"
"tt4777008","Maleficent: Mistress of Evil","Adventure,Drama,Family","2019"
"tt4786282","Lights Out","Horror,Mystery","2016"
"tt4795546","Nocturama","Drama,Thriller","2016"
"tt4799050","Rough Night","Comedy","2017"
"tt4799066","Midnight Sun","Drama,Romance","2018"
"tt4819514","Go Away Mr. Tumor","Comedy,Romance","2015"
"tt4824302","Mother's Day","Comedy,Drama,Romance","2016"
"tt4827558","High Life","Drama,Sci-Fi,Thriller","2018"
"tt4830786","The Cakemaker","Drama,Romance","2017"
"tt4844140","True History of the Kelly Gang","Action,Biography,Crime","2019"
"tt4844148","Mia and the White Lion","Adventure,Drama,Family","2018"
"tt4846232","Good Time","Crime,Drama,Thriller","2017"
"tt4849438","Baahubali 2: The Conclusion","Action,Drama","2017"
"tt4853102","Batman: The Killing Joke","Action,Animation,Crime","2016"
"tt4877122","The Emoji Movie","Adventure,Animation,Comedy","2017"
"tt4892682","A Journey Through Time with Antony","Drama,Romance","2015"
"tt4913966","The Curse of La Llorona","Horror,Mystery,Thriller","2019"
"tt4914580","The Age of Shadows","Action,History,Thriller","2016"
"tt4916630","Just Mercy","Biography,Crime,Drama","2019"
"tt4919484","Little Men","Drama","2016"
"tt4929038","The Ornithologist","Adventure,Drama,Mystery","2016"
"tt4935462","Amazing Grace","Documentary,Music","2018"
"tt4954522","Raw","Drama,Horror","2016"
"tt4958448","Museo","Crime,Drama","2018"
"tt4964772","Risk","Documentary","2016"
"tt4971344","The Sisters Brothers","Drama,Western","2018"
"tt4975722","Moonlight","Drama","2016"
"tt4981636","Middle School: The Worst Years of My Life","Comedy,Family","2016"
"tt4986134","Rebel in the Rye","Biography,Drama,Romance","2017"
"tt4998632","Ambulance","Action,Crime,Drama","2022"
"tt5001718","Everything, Everything","Drama,Romance","2017"
"tt5011290","Never Gone","Drama,Romance","2016"
"tt5023260","The Last Word","Comedy,Drama","2017"
"tt5029608","Frantz","Drama,History,Romance","2016"
"tt5033998","Charlie's Angels","Action,Adventure,Comedy","2019"
"tt5034838","Godzilla vs. Kong","Action,Sci-Fi,Thriller","2021"
"tt5052474","Sicario: Day of the Soldado","Action,Crime,Drama","2018"
"tt5071886","Kabali","Action,Crime,Drama","2016"
"tt5073642","Color Out of Space","Horror,Mystery,Sci-Fi","2019"
"tt5074352","Dangal","Action,Biography,Drama","2016"
"tt5078852","Lansky","Biography,Crime,Drama","2021"
"tt5089534","Freak Show","Comedy,Drama","2017"
"tt5092380","A Breath Away","Action,Drama,Mystery","2018"
"tt5093026","Papillon","Adventure,Biography,Crime","2017"
"tt5095030","Ant-Man and the Wasp","Action,Adventure,Comedy","2018"
"tt5096536","Heal the Living","Drama","2016"
"tt5096846","The Boy Downstairs","Comedy,Drama,Romance","2017"
"tt5105734","The Kingmaker","Biography,Documentary,History","2019"
"tt5108870","Morbius","Action,Adventure,Horror","2022"
"tt5109280","Raya and the Last Dragon","Action,Adventure,Animation","2021"
"tt5109784","Mother!","Drama,Horror,Mystery","2017"
"tt5112622","Cold War II","Action,Crime,Drama","2016"
"tt5113040","The Secret Life of Pets 2","Adventure,Animation,Comedy","2019"
"tt5117428","Wild Rose","Drama,Music","2018"
"tt5125894","Poms","Comedy,Drama,Sport","2019"
"tt5129510","The Death of Louis XIV","Biography,Drama,History","2016"
"tt5140878","Annabelle: Creation","Horror,Mystery,Thriller","2017"
"tt5144174","The Dry","Crime,Drama,Mystery","2020"
"tt5157326","Western","Drama","2017"
"tt5160938","Lizzie","Biography,Crime,Drama","2018"
"tt5168192","I, Daniel Blake","Drama","2016"
"tt5177088","The Girl in the Spider's Web","Action,Adventure,Crime","2018"
"tt5182856","Harmonium","Drama","2016"
"tt5186714","The Salesman","Drama,Thriller","2016"
"tt5208216","Wonderstruck","Adventure,Drama,Mystery","2017"
"tt5213534","Oasis: Supersonic","Biography,Documentary,Music","2016"
"tt5215952","The Wailing","Drama,Horror","2016"
"tt5221584","Aquarius","Drama","2016"
"tt5225338","The Eyes of My Mother","Drama,Horror,Thriller","2016"
"tt5247704","Back to Burgundy","Comedy,Drama","2017"
"tt5251328","One Piece Film: Gold","Action,Adventure,Animation","2016"
"tt5257730","The Last Women Standing","Romance","2015"
"tt5259822","Tesla","Biography,Drama","2020"
"tt5268348","Generation Wealth","Documentary","2018"
"tt5270948","Chappaquiddick","Biography,Drama,History","2017"
"tt5278506","Tickled","Crime,Documentary,Mystery","2016"
"tt5278592","Kate Plays Christine","Biography,Documentary,Drama","2016"
"tt5278596","Weiner","Documentary","2016"
"tt5278832","The Lure","Drama,Fantasy,Horror","2015"
"tt5290882","Detective Chinatown","Action,Comedy,Mystery","2015"
"tt5294550","All the Money in the World","Biography,Crime,Drama","2017"
"tt5297654","Devil and Angel","Adventure,Comedy,Romance","2015"
"tt5301662","Marshall","Biography,Crime,Drama","2017"
"tt5308322","Happy Death Day","Comedy,Horror,Mystery","2017"
"tt5314190","Sgt. Stubby: An American Hero","Adventure,Animation,Family","2018"
"tt5322012","Wish Upon","Drama,Fantasy,Horror","2017"
"tt5340300","Lean on Pete","Adventure,Drama,Sport","2017"
"tt5375040","Cameraperson","Biography,Documentary,History","2016"
"tt5390504","Detroit","Crime,Drama,History","2017"
"tt5431890","Official Secrets","Biography,Crime,Drama","2019"
"tt5433138","F9","Action,Crime,Thriller","2021"
"tt5436228","Woman Walks Ahead","Biography,Drama,History","2017"
"tt5437928","Colette","Biography,Drama,History","2018"
"tt5439796","Logan Lucky","Action,Comedy,Crime","2017"
"tt5439812","Zola","Comedy,Crime,Drama","2020"
"tt5442430","Life","Horror,Sci-Fi,Thriller","2017"
"tt5462602","The Big Sick","Comedy,Drama,Romance","2017"
"tt5474522","Old Stone","Drama,Thriller","2016"
"tt5478478","Hostiles","Drama,Western","2017"
"tt5493944","The Little Mermaid","Adventure,Drama,Fantasy","2018"
"tt5503686","Hustlers","Comedy,Crime,Drama","2019"
"tt5523010","The Nutcracker and the Four Realms","Adventure,Family,Fantasy","2018"
"tt5540992","Shock and Awe","Biography,Drama,History","2017"
"tt5544384","Sword Art Online the Movie: Ordinal Scale","Action,Adventure,Animation","2017"
"tt5563334","The Good Liar","Crime,Drama,Mystery","2019"
"tt5576336","New York, New York","Drama","2016"
"tt5577494","Clemency","Drama","2019"
"tt5580036","I, Tonya","Biography,Comedy,Drama","2017"
"tt5580266","The Hate U Give","Crime,Drama","2018"
"tt5580390","The Shape of Water","Drama,Fantasy,Romance","2017"
"tt5592248","The Beguiled","Drama,History,Thriller","2017"
"tt5596352","Huo guo ying xiong","Comedy,Crime,Thriller","2016"
"tt5598102","Faces Places","Adventure,Documentary","2017"
"tt5607096","Juliet, Naked","Comedy,Drama,Music","2018"
"tt5609734","Bye Bye Germany","Comedy,Drama,War","2017"
"tt5610554","Tully","Comedy,Drama,Mystery","2018"
"tt5613484","Mid90s","Comedy,Drama","2018"
"tt5619332","Life of the Party","Comedy","2018"
"tt5628302","Beast","Crime,Drama,Mystery","2017"
"tt5636668","Battle of Memories","Fantasy,Mystery,Sci-Fi","2017"
"tt5644050","Pick of the Litter","Documentary","2018"
"tt5649108","Thoroughbreds","Comedy,Crime,Drama","2017"
"tt5649144","The Florida Project","Drama","2017"
"tt5655222","The Hero","Drama,Romance","2017"
"tt5664636","Goosebumps 2: Haunted Halloween","Adventure,Comedy,Fantasy","2018"
"tt5688932","Sorry to Bother You","Comedy,Drama,Fantasy","2018"
"tt5690810","Ophelia","Drama,Romance,Thriller","2018"
"tt5691024","Show Dogs","Adventure,Comedy,Crime","2018"
"tt5691670","Under the Silver Lake","Crime,Mystery,Thriller","2018"
"tt5692390","Status Update","Comedy,Fantasy,Romance","2018"
"tt5697572","Cats","Comedy,Drama,Family","2019"
"tt5698496","The Girl Without Hands","Animation,Drama,Fantasy","2016"
"tt5709188","A-X-L","Action,Adventure,Drama","2018"
"tt5711148","Film Stars Don't Die in Liverpool","Biography,Drama,Romance","2017"
"tt5715410","Son of Bigfoot","Adventure,Animation,Comedy","2017"
"tt5715874","The Killing of a Sacred Deer","Drama,Horror,Mystery","2017"
"tt5719700","Home Again","Comedy,Drama,Romance","2017"
"tt5719748","Cold Pursuit","Action,Comedy,Crime","2019"
"tt5721088","Just Getting Started","Comedy,Crime","2017"
"tt5726086","Insidious: The Last Key","Horror,Mystery,Thriller","2018"
"tt5727282","Borg vs. McEnroe","Biography,Drama,Sport","2017"
"tt5734576","The Possession of Hannah Grace","Horror,Mystery,Thriller","2018"
"tt5742374","You Were Never Really Here","Crime,Drama,Thriller","2017"
"tt5773986","Studio 54","Documentary,History,Music","2018"
"tt5774060","Underwater","Action,Adventure,Horror","2020"
"tt5789976","King of Thieves","Biography,Crime,Drama","2018"
"tt5804038","I Am Not Your Negro","Documentary,History","2016"
"tt5805752","Brigsby Bear","Comedy,Drama","2017"
"tt5814534","Spies in Disguise","Action,Adventure,Animation","2019"
"tt5814592","The Party","Comedy,Drama","2017"
"tt5816682","Victoria & Abdul","Biography,Comedy,Drama","2017"
"tt5822564","The Kitchen","Action,Crime,Drama","2019"
"tt5825380","Wonder Wheel","Drama,Romance","2017"
"tt5827916","A Hidden Life","Biography,Drama,Romance","2019"
"tt5834262","Hotel Artemis","Action,Crime,Drama","2018"
"tt5834426","Moonfall","Action,Adventure,Sci-Fi","2022"
"tt5836706","Head Full of Honey","Comedy,Drama","2018"
"tt5836866","The Work","Documentary","2017"
"tt5843780","River Runs Red","Drama,Thriller","2018"
"tt5843850","Kings","Crime,Drama,Romance","2017"
"tt5844196","Hal","Biography,Documentary","2018"
"tt5848272","Ralph Breaks the Internet","Adventure,Animation,Comedy","2018"
"tt5859238","Lucky","Comedy,Drama,Western","2017"
"tt5862902","Yardie","Crime,Drama,Thriller","2018"
"tt5867314","The Empty Man","Drama,Horror,Mystery","2020"
"tt5881528","Damsel","Comedy,Drama,Western","2018"
"tt5882704","For a Few Bullets","Action,Comedy,War","2016"
"tt5882970","Tubelight","Drama,War","2017"
"tt5884230","Brad's Status","Comedy,Drama,Music","2017"
"tt5886046","Escape Room","Action,Adventure,Horror","2019"
"tt5886440","Marrowbone","Drama,Horror,Mystery","2017"
"tt5910280","Teo-neol","Drama,Thriller","2016"
"tt5918090","I Am Not Madame Bovary","Comedy,Drama","2016"
"tt5918982","Possessor","Horror,Mystery,Sci-Fi","2020"
"tt5923026","Marlina the Murderer in Four Acts","Drama,Thriller,Western","2017"
"tt5929750","Beatriz at Dinner","Comedy,Drama","2017"
"tt5929754","Wildlife","Drama","2018"
"tt5935704","Padmaavat","Drama,History,War","2018"
"tt5941692","Miss Bala","Action,Crime,Drama","2019"
"tt5952594","The Mustang","Drama","2019"
"tt5956100","Tiger Zinda Hai","Action,Adventure,Thriller","2017"
"tt5960374","Vox Lux","Drama,Music","2018"
"tt5962210","Ingrid Goes West","Comedy,Drama,Horror","2017"
"tt5968394","Captive State","Sci-Fi,Thriller","2019"
"tt5974030","The Jesus Rolls","Comedy,Crime,Drama","2019"
"tt5974388","In Between","Drama","2016"
"tt5974460","The Women's Balcony","Comedy,Drama","2016"
"tt5980798","F?licit?","Drama,Music","2017"
"tt5989220","Claire's Camera","Drama","2017"
"tt5990474","Columbus","Drama","2017"
"tt6002232","Custody","Drama,Thriller","2017"
"tt6003368","Diary of a Wimpy Kid: The Long Haul","Adventure,Comedy,Family","2017"
"tt6012380","Ordinary Love","Drama,Romance","2019"
"tt6015328","Chasing the Dragon","Action,Biography,Crime","2017"
"tt6017942","Kin","Action,Drama,Sci-Fi","2018"
"tt6018306","Last Flag Flying","Comedy,Drama,War","2017"
"tt6040662","The Children Act","Drama","2017"
"tt6044910","Operation Mekong","Action,Adventure,Crime","2016"
"tt6045466","Madame","Comedy,Drama,Romance","2017"
"tt6053438","First Reformed","Drama,Mystery,Thriller","2017"
"tt6057032","Gook","Drama","2017"
"tt6062774","Monos","Adventure,Drama,Thriller","2019"
"tt6063090","Light of My Life","Drama,Sci-Fi,Thriller","2019"
"tt6069126","The Escape","Drama","2017"
"tt6069162","Here and Now","Drama,Music,Romance","2018"
"tt6074202","I Belonged to You","Drama,Romance","2016"
"tt6079772","The Protege","Action,Crime,Thriller","2021"
"tt6095472","The Angry Birds Movie 2","Action,Adventure,Animation","2019"
"tt6101602","Madeline's Madeline","Drama","2018"
"tt6107548","Late Night","Comedy,Drama","2019"
"tt6108178","Disobedience","Drama","2017"
