movie_id,movie_name,genre,User Rating,Tomatometer,Popcornmeter,RT URL,box_office,box_office_source
tt14389708,Archipelago,"Adventure, Drama",5.4,6.5,NF,https://www.rottentomatoes.com/m/the_private_life_of_don_juan,,missing
tt3496048,Below Dreams,"Adventure, Drama, Music",5.4,NF,NF,https://www.rottentomatoes.com/m/go_home,,missing
tt0025248,"Workers, Let's Go","Adventure, Comedy, Romance",7.2,NF,NF,https://www.rottentomatoes.com/m/freedom_is_paradise,,missing
tt13935180,Positive Apocalypse,Adventure,3.7,NF,NF,https://www.rottentomatoes.com/m/the_ship_of_damned_women,,missing
tt0071591,El guía de las turistas,"Adventure, Comedy",5.9,NF,NF,https://www.rottentomatoes.com/m/pirates_of_the_great_salt_lake,,missing
tt7164422,The Espadrillo Fortune,Adventure,5.8,NF,NF,https://www.rottentomatoes.com/m/resilience_and_the_lost_gems,,missing
tt0347288,Second Search,Adventure,6.2,NF,NF,https://www.rottentomatoes.com/m/the_highwayman,,missing
tt26743210,How to Train Your Dragon Live-Action,Adventure,Not found,NF,NF,https://www.rottentomatoes.com/m/the_adventures_of_paula_peril,,missing
tt0095327,Grave of the Fireflies,"Animation, Drama, War",Not found,NF,NF,https://www.rottentomatoes.com/m/death_drums_along_the_river,,missing
tt5323662,A Silent Voice: The Movie,"Animation, Drama",Not found,NF,NF,https://www.rottentomatoes.com/m/the_jackals,,missing
tt14636190,Aqua Teen Forever: Plantasm,"Animation, Comedy",Not found,NF,NF,https://www.rottentomatoes.com/m/botany_bay,,missing
tt0978762,Mary and Max,"Animation, Comedy, Drama",Not found,8.6,NF,https://www.rottentomatoes.com/m/came_a_hot_friday,,missing
tt3262342,Loving Vincent,"Animation, Drama, Mystery",7.8,NF,NF,https://www.rottentomatoes.com/m/atlantis,6735118.0,reference
tt2591814,The Garden of Words,"Animation, Drama, Romance",7.4,NF,NF,https://www.rottentomatoes.com/m/air_mail,,missing
tt2401878,Anomalisa,"Animation, Comedy, Drama",7.2,3.6,NF,https://www.rottentomatoes.com/m/four_frightened_people,3759286.0,reference
tt15830702,Sword Art Online the Movie: Progressive - Scherzo of Deep Night,"Animation, Action, Adventure",Not found,8.3,NF,https://www.rottentomatoes.com/m/mimosas,,missing
tt15721650,The Quintessential Quintuplets Movie,"Animation, Comedy, Drama",Not found,NF,NF,https://www.rottentomatoes.com/m/jericho,502000.0,reference
tt6435164,My Love Affair with Marriage,"Animation, Comedy, Drama",7.1,NF,NF,https://www.rottentomatoes.com/m/runs_in_the_family,,missing
tt10651230,The Peasants,"Animation, Drama",7.6,9.2,NF,https://www.rottentomatoes.com/m/moon_students,,missing
tt3413018,Tamako Love Story,"Animation, Comedy, Drama",Not found,NF,NF,https://www.rottentomatoes.com/m/the_killing_game,,missing
tt3454574,Extraordinary Tales,"Animation, Horror, Mystery",Not found,0,NF,https://www.rottentomatoes.com/m/mystery_liner,,missing
tt11654032,Boonie Bears: The Wild Life,Animation,4.7,NF,NF,https://www.rottentomatoes.com/m/under_the_red_robe,,missing
tt6771444,Peppa Pig: My First Cinema Experience,"Animation, Action, Adventure",4.2,NF,NF,https://www.rottentomatoes.com/m/cemetery,,missing
tt25981462,Boonie Bears: Guardian Code,Animation,6.2,NF,NF,https://www.rottentomatoes.com/m/sabaka,,missing
tt1872160,Art College 1994,Animation,6.4,6.7,NF,https://www.rottentomatoes.com/m/back_to_gods_country,,missing
tt1407052,Wrinkles,"Animation, Drama",Not found,NF,NF,https://www.rottentomatoes.com/m/up_the_mountain,,missing
tt0131400,Footrot Flats: The Dog's Tale,"Animation, Comedy",Not found,NF,NF,https://www.rottentomatoes.com/m/the_chechahcos,,missing
tt23623604,L.O.L. Surprise! Winter Fashion Show,Animation,6.6,NF,NF,https://www.rottentomatoes.com/m/deer_in_the_headlight,,missing
tt0045670,Dangerous When Wet,"Animation, Comedy, Musical",Not found,NF,NF,https://www.rottentomatoes.com/m/daughter_of_the_jungle,,missing
tt0093101,Twilight of the Cockroaches,"Animation, Drama, Horror",6.5,NF,NF,https://www.rottentomatoes.com/m/attack_of_the_normans,,missing
tt6417984,Chhota Bheem Krishna vs Zimbara,Animation,6.4,9.6,NF,https://www.rottentomatoes.com/m/archipelago,,missing
tt7058854,Haikara-San: Here Comes Miss Modern,"Animation, Comedy, Drama",6.9,NF,NF,https://www.rottentomatoes.com/m/below_dreams,,missing
tt5894778,Louise by the Shore,"Animation, Drama",Not found,NF,NF,https://www.rottentomatoes.com/m/workers_lets_go,,missing
tt8426838,Jurassic Bark,Animation,1.3,NF,NF,https://www.rottentomatoes.com/m/positive_apocalypse,,missing
tt8028526,Boonie Bears: The Big Shrink,Animation,5.8,NF,NF,https://www.rottentomatoes.com/m/the_tourist_guide,,missing
tt10687168,No.7 Cherry Lane,"Animation, Drama, Romance",6.1,NF,NF,https://www.rottentomatoes.com/m/the_espadrillo_fortune,,missing
tt7967302,The Life of our Lord,Animation,Not found,NF,NF,https://www.rottentomatoes.com/m/second_search,,missing
tt16270512,Kitarou Tanjou: Gegege no Nazo,Animation,7.2,NF,NF,https://www.rottentomatoes.com/m/how_to_train_your_dragon_live_action,,missing
tt10187146,Tux and Fanny,"Animation, Comedy, Drama",7.4,10,NF,https://www.rottentomatoes.com/m/grave_of_the_fireflies,,missing
tt4691334,Eneida,Animation,8.0,NF,NF,https://www.rottentomatoes.com/m/a_silent_voice_the_movie,,missing
tt7973568,Amazing Trains,Animation,8.3,10,NF,https://www.rottentomatoes.com/m/aqua_teen_forever_plantasm,,missing
tt10691094,The Halloween Family,Animation,3.4,NF,NF,https://www.rottentomatoes.com/m/mary_and_max,,missing
tt3505298,Hatched,Animation,5.9,8.4,NF,https://www.rottentomatoes.com/m/loving_vincent,,missing
tt0062366,Théâtre de Monsieur & Madame Kabal,"Animation, Comedy",6.1,8.4,NF,https://www.rottentomatoes.com/m/the_garden_of_words,,missing
tt14250484,Les contes du hérisson,Animation,6.4,9.2,NF,https://www.rottentomatoes.com/m/anomalisa,,missing
tt1254956,From Inside,"Animation, Horror",6.2,4.2,NF,https://www.rottentomatoes.com/m/sword_art_online_the_movie_progressive_scherzo_of_deep_night,,missing
tt10188020,Kung Pow Chicken,Animation,7.5,9.2,NF,https://www.rottentomatoes.com/m/the_quintessential_quintuplets_movie,,missing
tt6543070,The Rise of Kirmada,Animation,7.6,9,NF,https://www.rottentomatoes.com/m/my_love_affair_with_marriage,,missing
tt4228840,Dive Olly Dive and the Pirate Treasure,Animation,5.6,6.1,NF,https://www.rottentomatoes.com/m/the_peasants,,missing
tt0195644,"Dick Deadeye, or Duty Done","Animation, Comedy, Musical",6.8,6.1,NF,https://www.rottentomatoes.com/m/tamako_love_story,,missing
tt6442766,Chhota Bheem the Crown of Valhalla,Animation,8.0,5.8,NF,https://www.rottentomatoes.com/m/extraordinary_tales,,missing
tt0130268,So Is This,Animation,7.0,NF,NF,https://www.rottentomatoes.com/m/boonie_bears_the_wild_life,,missing
tt0164564,...ere erera baleibu izik subua aruaren...,Animation,7.0,5.9,NF,https://www.rottentomatoes.com/m/peppa_pig_my_first_cinema_experience,,missing
tt12981586,Avenger Dogs Christmas,Animation,4.4,NF,NF,https://www.rottentomatoes.com/m/boonie_bears_guardian_code,,missing
tt11127380,Amazing Aliens,Animation,2.9,9,NF,https://www.rottentomatoes.com/m/art_college_1994,,missing
tt10691112,Lil' Monsters,Animation,5.4,9.3,NF,https://www.rottentomatoes.com/m/wrinkles,,missing
tt7575660,Fishtales 3,Animation,5.2,7.8,NF,https://www.rottentomatoes.com/m/footrot_flats_the_dogs_tale,,missing
tt13479728,Bings Kerstfeest en andere Verhalen,Animation,Not found,NF,NF,https://www.rottentomatoes.com/m/lol_surprise_winter_fashion_show,,missing
tt13486578,The Pain and the Pity,"Animation, Comedy, Drama",Not found,NF,NF,https://www.rottentomatoes.com/m/dangerous_when_wet,,missing
tt9182412,Character Builders,Animation,Not found,7.9,NF,https://www.rottentomatoes.com/m/twilight_of_the_cockroaches,,missing
tt0195822,Illustrious Energy,History,7.9,NF,NF,https://www.rottentomatoes.com/m/chhota_bheem_krishna_vs_zimbara,,missing
tt19623240,Winnie the Pooh: Blood and Honey,Horror,2.9,NF,NF,https://www.rottentomatoes.com/m/haikara_san_here_comes_miss_modern,,missing
tt0117571,Scream,"Horror, Mystery",Not found,NF,NF,https://www.rottentomatoes.com/m/louise_by_the_shore,,missing
tt2494362,Bone Tomahawk,"Drama, Horror, Western",Not found,NF,NF,https://www.rottentomatoes.com/m/jurassic_bark,,missing
tt0081505,The Shining,"Drama, Horror",Not found,NF,NF,https://www.rottentomatoes.com/m/boonie_bears_the_big_shrink,,missing
tt1396484,It,Horror,Not found,9.1,NF,https://www.rottentomatoes.com/m/no7_cherry_lane,,missing
tt0119345,I Know What You Did Last Summer,"Horror, Mystery",Not found,NF,NF,https://www.rottentomatoes.com/m/the_life_of_our_lord,,missing
tt0093437,The Lost Boys,"Comedy, Horror",Not found,NF,NF,https://www.rottentomatoes.com/m/kitarou_tanjou_gegege_no_nazo,,missing
tt1131734,Jennifer's Body,"Comedy, Horror",Not found,NF,NF,https://www.rottentomatoes.com/m/tux_and_fanny,,missing
tt1262416,Scream 4,"Comedy, Horror, Mystery",Not found,NF,NF,https://www.rottentomatoes.com/m/eneida,,missing
tt0070047,The Exorcist,Horror,Not found,NF,NF,https://www.rottentomatoes.com/m/amazing_trains,,missing
tt1029234,Martyrs,Horror,Not found,NF,NF,https://www.rottentomatoes.com/m/the_halloween_family,,missing
tt5109784,Mother!,"Drama, Horror, Mystery",Not found,NF,NF,https://www.rottentomatoes.com/m/hatched,17800004.0,reference
tt0120082,Scream 2,"Horror, Mystery",Not found,NF,NF,https://www.rottentomatoes.com/m/monsieur_madame_kabal_theater,,missing
tt0083907,The Evil Dead,Horror,Not found,NF,NF,https://www.rottentomatoes.com/m/the_hedgehogs_tales,,missing
tt0263488,Jeepers Creepers,"Horror, Mystery",Not found,NF,NF,https://www.rottentomatoes.com/m/from_inside,,missing
tt1288558,Evil Dead,Horror,Not found,NF,NF,https://www.rottentomatoes.com/m/if_pow_chicken,54239856.0,reference
tt0134084,Scream 3,"Horror, Mystery",Not found,NF,NF,https://www.rottentomatoes.com/m/the_rise_of_kirmada,,missing
tt1467304,The Human Centipede (First Sequence),Horror,4.4,NF,NF,https://www.rottentomatoes.com/m/dive_olly_dive_and_the_pirate_treasure,,missing
tt0464154,Piranha 3D,"Comedy, Horror",Not found,NF,NF,https://www.rottentomatoes.com/m/dick_deadeye_or_duty_done,25003155.0,reference
tt3416742,What We Do in the Shadows,"Comedy, Horror",Not found,NF,NF,https://www.rottentomatoes.com/m/chhota_bheem_the_crown_of_valhalla,,missing
tt0073629,The Rocky Horror Picture Show,"Comedy, Horror, Musical",Not found,NF,NF,https://www.rottentomatoes.com/m/so_is_this,,missing
tt0257106,Scary Movie 2,"Comedy, Horror",Not found,NF,NF,https://www.rottentomatoes.com/m/even_in_the_same_way_im_very_happy_with_the_arua,71308997.0,reference
tt10931784,Nanny,"Drama, Horror",5.3,NF,NF,https://www.rottentomatoes.com/m/avenger_dogs_christmas,,missing
tt4225622,The Babysitter,"Comedy, Horror",Not found,NF,NF,https://www.rottentomatoes.com/m/amazing_aliens,,missing
tt8359848,Climax,"Drama, Horror, Music",6.9,NF,NF,https://www.rottentomatoes.com/m/lil_monsters,817339.0,reference
tt0074285,Carrie,"Horror, Mystery",Not found,NF,NF,https://www.rottentomatoes.com/m/fishtales_3,,missing
tt0365748,Shaun of the Dead,"Comedy, Horror",Not found,NF,NF,https://www.rottentomatoes.com/m/bings_christmas_and_other_stories,,missing
tt0063522,Rosemary's Baby,"Drama, Horror",Not found,NF,NF,https://www.rottentomatoes.com/m/the_pain_and_the_pity,,missing
tt0298130,The Ring,"Horror, Mystery",Not found,NF,NF,https://www.rottentomatoes.com/m/character_builders,129128133.0,reference
tt2321549,The Babadook,"Horror, Mystery",Not found,NF,NF,https://www.rottentomatoes.com/m/illustrious_energy,964413.0,reference
tt0087800,A Nightmare on Elm Street,Horror,Not found,3,NF,https://www.rottentomatoes.com/m/winnie_the_pooh_blood_and_honey,,missing
tt0082010,An American Werewolf in London,"Comedy, Horror",Not found,9.1,NF,https://www.rottentomatoes.com/m/bone_tomahawk,,missing
tt0450278,Hostel,Horror,Not found,NF,NF,https://www.rottentomatoes.com/m/the_shining,47326473.0,reference
tt0072271,The Texas Chain Saw Massacre,Horror,Not found,NF,NF,https://www.rottentomatoes.com/m/it,,missing
tt4954522,Raw,"Drama, Horror",6.9,4.7,NF,https://www.rottentomatoes.com/m/i_know_what_you_did_last_summer,514870.0,reference
tt0100814,Tremors,"Comedy, Horror",Not found,NF,NF,https://www.rottentomatoes.com/m/the_lost_boys,,missing
tt0384537,Silent Hill,"Horror, Mystery",Not found,4.7,NF,https://www.rottentomatoes.com/m/jennifers_body,46982632.0,reference
tt1465522,Tucker and Dale vs Evil,"Comedy, Horror",Not found,6.1,NF,https://www.rottentomatoes.com/m/scream_4,223838.0,reference
tt0185937,The Blair Witch Project,"Horror, Mystery",Not found,7.8,NF,https://www.rottentomatoes.com/m/the_exorcist,,missing
tt0056869,The Birds,"Drama, Horror, Mystery",Not found,6.6,NF,https://www.rottentomatoes.com/m/martyrs,,missing
tt0092991,Evil Dead II,"Comedy, Horror",Not found,9.5,NF,https://www.rottentomatoes.com/m/mother,,missing
tt15847880,Evil Eye,Horror,Not found,8.3,NF,https://www.rottentomatoes.com/m/scream_2,,missing
tt0091419,Little Shop of Horrors,"Comedy, Horror, Musical",7.1,8.5,NF,https://www.rottentomatoes.com/m/the_evil_dead,,missing
tt0288477,Ghost Ship,Horror,Not found,4.7,NF,https://www.rottentomatoes.com/m/jeepers_creepers,,missing
tt1588173,Warm Bodies,"Comedy, Horror, Romance",Not found,8.5,NF,https://www.rottentomatoes.com/m/evil_dead,66380662.0,reference
tt0106308,Army of Darkness,"Comedy, Horror",Not found,4.5,NF,https://www.rottentomatoes.com/m/scream_3,,missing
tt0498353,Hostel: Part II,Horror,Not found,NF,NF,https://www.rottentomatoes.com/m/the_human_centipede_first_sequence,,missing
tt12447796,Unwelcome,Horror,Not found,7.6,NF,https://www.rottentomatoes.com/m/piranha_3d,,missing
tt0099871,Jacob's Ladder,"Drama, Horror, Mystery",Not found,9.6,NF,https://www.rottentomatoes.com/m/what_we_do_in_the_shadows,,missing
tt0301470,Jeepers Creepers 2,Horror,5.7,8.1,NF,https://www.rottentomatoes.com/m/the_rocky_horror_picture_show,35667218.0,reference
tt4786282,Lights Out,"Horror, Mystery",Not found,1.3,NF,https://www.rottentomatoes.com/m/scary_movie_2,67268835.0,reference
tt0235198,Audition,"Drama, Horror, Mystery",7.1,9.1,NF,https://www.rottentomatoes.com/m/nanny,,missing
tt1179904,Paranormal Activity,"Horror, Mystery",Not found,NF,NF,https://www.rottentomatoes.com/m/the_babysitter,,missing
tt1127180,Drag Me to Hell,Horror,Not found,6.9,NF,https://www.rottentomatoes.com/m/climax,,missing
tt22048412,MaXXXine,Horror,6.2,5.1,NF,https://www.rottentomatoes.com/m/carrie,,missing
tt6566576,Fear Street: Part One - 1994,"Drama, Horror, Mystery",Not found,5.1,NF,https://www.rottentomatoes.com/m/carrie,,missing
tt0251736,House of 1000 Corpses,Horror,6.0,5.1,NF,https://www.rottentomatoes.com/m/carrie,12634962.0,reference
tt1939659,Carrie,"Drama, Horror",Not found,9.2,NF,https://www.rottentomatoes.com/m/shaun_of_the_dead,35266619.0,reference
tt0373883,Halloween,Horror,Not found,9.7,NF,https://www.rottentomatoes.com/m/rosemarys_baby,58272029.0,reference
tt0086320,Sleepaway Camp,Horror,6.2,7.2,NF,https://www.rottentomatoes.com/m/the_ring,,missing
tt0075005,The Omen,"Horror, Mystery",Not found,9.8,NF,https://www.rottentomatoes.com/m/the_babadook,,missing
tt0384806,The Amityville Horror,Horror,Not found,8.9,NF,https://www.rottentomatoes.com/m/an_american_werewolf_in_london,65233369.0,reference
tt13648224,We're All Going to the World's Fair,"Drama, Horror",Not found,6,NF,https://www.rottentomatoes.com/m/hostel,101178.0,reference
tt0432348,Saw II,"Horror, Mystery",Not found,NF,NF,https://www.rottentomatoes.com/m/the_texas_chain_saw_massacre,87039965.0,reference
tt0338095,High Tension,Horror,6.7,NF,NF,https://www.rottentomatoes.com/m/raw,,missing
tt0303816,Cabin Fever,Horror,5.6,8.9,NF,https://www.rottentomatoes.com/m/tremors,,missing
tt9701940,Fear Street: Part Two - 1978,"Drama, Horror, Mystery",6.7,3.4,NF,https://www.rottentomatoes.com/m/silent_hill,,missing
tt21267296,Hell of a Summer,"Comedy, Horror",Not found,8.6,NF,https://www.rottentomatoes.com/m/tucker_and_dale_vs_evil,,missing
tt0022913,Freaks,"Drama, Horror",7.8,8.6,NF,https://www.rottentomatoes.com/m/the_blair_witch_project,,missing
tt0795461,Scary Movie V,"Comedy, Horror",3.6,NF,NF,https://www.rottentomatoes.com/m/the_birds,32015787.0,reference
tt1438176,Fright Night,"Comedy, Horror",Not found,8.8,NF,https://www.rottentomatoes.com/m/evil_dead_ii,18302607.0,reference
tt2105044,V/H/S,Horror,5.8,NF,NF,https://www.rottentomatoes.com/m/evil_eye,100345.0,reference
tt10548174,28 Months Later,Horror,Not found,9.1,NF,https://www.rottentomatoes.com/m/little_shop_of_horrors,,missing
tt11698800,Enys Men,Horror,Not found,1.4,NF,https://www.rottentomatoes.com/m/ghost_ship,,missing
tt7549892,Terrified,Horror,6.5,8.1,NF,https://www.rottentomatoes.com/m/warm_bodies,,missing
tt5774062,Spontaneous,"Comedy, Drama, Horror",6.5,6.8,NF,https://www.rottentomatoes.com/m/army_of_darkness,,missing
tt0790686,Mirrors,"Horror, Mystery",Not found,NF,NF,https://www.rottentomatoes.com/m/hostel_part_ii,,missing
tt1703199,Grave Encounters,"Horror, Mystery",6.1,6.7,NF,https://www.rottentomatoes.com/m/unwelcome,,missing
tt0178868,Ringu,"Horror, Mystery",7.2,7.1,NF,https://www.rottentomatoes.com/m/jacobs_ladder,,missing
tt2109184,Paranormal Activity 4,"Horror, Mystery",4.7,2.5,NF,https://www.rottentomatoes.com/m/jeepers_creepers_2,53885000.0,reference
tt0089686,A Nightmare on Elm Street 2: Freddy's Revenge,Horror,5.5,NF,NF,https://www.rottentomatoes.com/m/lights_out,,missing
tt22042742,Christmas Bloody Christmas,Horror,Not found,NF,NF,https://www.rottentomatoes.com/m/audition,,missing
tt0082495,Halloween II,Horror,Not found,8.2,NF,https://www.rottentomatoes.com/m/paranormal_activity,,missing
tt0080057,Zombie,Horror,6.8,9.2,NF,https://www.rottentomatoes.com/m/drag_me_to_hell,,missing
tt1536044,Paranormal Activity 2,"Horror, Mystery",Not found,7.3,NF,https://www.rottentomatoes.com/m/maxxxine,84752907.0,reference
tt0862856,Trick 'r Treat,"Comedy, Horror",Not found,8.4,NF,https://www.rottentomatoes.com/m/fear_street_part_one_1994,,missing
tt0082427,The Funhouse,Horror,5.9,2.2,NF,https://www.rottentomatoes.com/m/house_of_1000_corpses,,missing
tt0498381,Rings,"Drama, Horror, Mystery",4.5,8.2,NF,https://www.rottentomatoes.com/m/sleepaway_camp,27793018.0,reference
tt0382077,Hide and Seek,"Horror, Mystery",6.0,NF,NF,https://www.rottentomatoes.com/m/the_omen,,missing
tt17202326,Matriarch,Horror,Not found,3.3,NF,https://www.rottentomatoes.com/m/the_amityville_horror,,missing
tt0080040,Tourist Trap,Horror,6.0,9.1,NF,https://www.rottentomatoes.com/m/were_all_going_to_the_worlds_fair,,missing
tt0096142,Sorority Babes in the Slimeball Bowl-O-Rama,"Comedy, Horror",Not found,3.9,NF,https://www.rottentomatoes.com/m/saw_ii,,missing
tt0377109,The Ring Two,"Horror, Mystery",Not found,5.8,NF,https://www.rottentomatoes.com/m/high_tension,76231249.0,reference
tt0145531,Stigmata,Horror,6.2,NF,NF,https://www.rottentomatoes.com/m/cabin_fever,,missing
tt17677178,Who Invited Them,"Comedy, Horror",Not found,8.8,NF,https://www.rottentomatoes.com/m/fear_street_part_two_1978,,missing
tt0364385,Ju-on: The Grudge,Horror,6.7,4.9,NF,https://www.rottentomatoes.com/m/hell_of_a_summer,325680.0,reference
tt0382628,Dark Water,"Drama, Horror, Mystery",5.6,9.5,NF,https://www.rottentomatoes.com/m/freaks,,missing
tt1778304,Paranormal Activity 3,"Horror, Mystery",Not found,4,NF,https://www.rottentomatoes.com/m/scary_movie_v,104028807.0,reference
tt14617254,The Accursed,Horror,Not found,5.6,NF,https://www.rottentomatoes.com/m/vhs,,missing
tt2752758,Devil's Due,"Horror, Mystery",4.2,NF,NF,https://www.rottentomatoes.com/m/28_months_later,15821461.0,reference
tt0066380,Vampyros Lesbos,"Drama, Horror",Not found,7.9,NF,https://www.rottentomatoes.com/m/enys_men,,missing
tt0055830,Carnival of Souls,"Horror, Mystery",7.0,0,NF,https://www.rottentomatoes.com/m/terrified,,missing
tt0083550,Amityville II: The Possession,Horror,5.6,9.6,NF,https://www.rottentomatoes.com/m/spontaneous,,missing
tt8510350,Satanic Panic,"Comedy, Horror",Not found,NF,NF,https://www.rottentomatoes.com/m/mirrors,,missing
tt0092850,Deadtime Stories,"Comedy, Horror",4.7,6.5,NF,https://www.rottentomatoes.com/m/grave_encounters,,missing
tt0074611,The Haunting of Julia,"Drama, Horror, Mystery",Not found,9.8,NF,https://www.rottentomatoes.com/m/ringu,,missing
tt4798836,Bad Hair,"Comedy, Horror, Music",Not found,2.3,NF,https://www.rottentomatoes.com/m/paranormal_activity_4,,missing
tt0058333,The Masque of the Red Death,"Drama, Horror",6.9,4.6,NF,https://www.rottentomatoes.com/m/a_nightmare_on_elm_street_2_freddys_revenge,,missing
tt0036341,The Seventh Victim,"Drama, Horror, Mystery",Not found,7.8,NF,https://www.rottentomatoes.com/m/christmas_bloody_christmas,,missing
tt0060666,Manos: The Hands of Fate,Horror,1.7,3.6,NF,https://www.rottentomatoes.com/m/halloween_ii,,missing
tt0066740,The Abominable Dr. Phibes,"Comedy, Horror",7.0,4.3,NF,https://www.rottentomatoes.com/m/zombie,,missing
tt4935334,Southbound,Horror,5.9,5.8,NF,https://www.rottentomatoes.com/m/paranormal_activity_2,,missing
tt0850677,Jack & Diane,"Drama, Horror, Romance",Not found,8.2,NF,https://www.rottentomatoes.com/m/trick_r_treat,,missing
tt3829378,Stephanie,"Horror, Mystery",Not found,6.7,NF,https://www.rottentomatoes.com/m/the_funhouse,,missing
tt0315110,Twentynine Palms,"Drama, Horror",Not found,6,NF,https://www.rottentomatoes.com/m/rings,,missing
tt0428251,Venom,Horror,4.7,5.8,NF,https://www.rottentomatoes.com/m/matriarch,,missing
tt15502356,Family Dinner,"Drama, Horror, Mystery",Not found,NF,NF,https://www.rottentomatoes.com/m/tourist_trap,,missing
tt0071938,Old Dracula,"Comedy, Horror",Not found,NF,NF,https://www.rottentomatoes.com/m/sorority_babes_in_the_slimeball_bowl_o_rama,,missing
tt5839426,Plank Face,Horror,4.8,NF,NF,https://www.rottentomatoes.com/m/the_ring_two,,missing
tt0084899,White Dog,"Drama, Horror",7.0,2.2,NF,https://www.rottentomatoes.com/m/stigmata,,missing
tt0090930,Demons 2,Horror,5.9,8,NF,https://www.rottentomatoes.com/m/who_invited_them,,missing
tt0065744,The Shiver of the Vampires,Horror,Not found,5.5,NF,https://www.rottentomatoes.com/m/ju_on_the_grudge,,missing
tt13240610,Night of the Tommyknockers,"Drama, Horror, Western",Not found,4.7,NF,https://www.rottentomatoes.com/m/dark_water,,missing
tt0055304,The Pit and the Pendulum,"Drama, Horror, Mystery",7.0,6.7,NF,https://www.rottentomatoes.com/m/paranormal_activity_3,,missing
tt0066914,A Virgin Among the Living Dead,Horror,4.9,NF,NF,https://www.rottentomatoes.com/m/the_accursed,,missing
tt7394674,Blood Quantum,"Drama, Horror",Not found,2.1,NF,https://www.rottentomatoes.com/m/devils_due,,missing
tt0093995,Slugs,Horror,Not found,NF,NF,https://www.rottentomatoes.com/m/vampire_lesbos,,missing
tt11056910,The Stylist,"Drama, Horror",Not found,8.7,NF,https://www.rottentomatoes.com/m/carnival_of_souls,,missing
tt5834854,Mary,"Horror, Mystery",Not found,NF,NF,https://www.rottentomatoes.com/m/amityville_ii_the_possession,,missing
tt5013688,Shelley,"Drama, Horror, Mystery",Not found,2,NF,https://www.rottentomatoes.com/m/satanic_panic,,missing
tt0084408,Next of Kin,"Horror, Mystery",Not found,0,NF,https://www.rottentomatoes.com/m/deadtime_stories,,missing
tt0094642,American Gothic,Horror,Not found,5.9,NF,https://www.rottentomatoes.com/m/the_haunting_of_julia,,missing
tt0090750,Blood Hook,"Comedy, Horror",4.4,9.5,NF,https://www.rottentomatoes.com/m/bad_hair,,missing
tt10952782,Malasaña 32,"Horror, Mystery",Not found,NF,NF,https://www.rottentomatoes.com/m/the_masque_of_the_red_death,,missing
tt0053925,House of Usher,"Drama, Horror",6.9,NF,NF,https://www.rottentomatoes.com/m/the_seventh_victim,,missing
tt0068505,Dracula A.D. 1972,Horror,Not found,0,NF,https://www.rottentomatoes.com/m/manos_the_hands_of_fate,,missing
tt0075164,Satan's Slave,Horror,Not found,NF,NF,https://www.rottentomatoes.com/m/the_abominable_dr_phibes,,missing
tt5478746,7 Deadly Sins,Horror,2.6,8.1,NF,https://www.rottentomatoes.com/m/southbound,,missing
tt0067341,Let's Scare Jessica to Death,"Drama, Horror, Mystery",6.4,NF,NF,https://www.rottentomatoes.com/m/jack_diane,,missing
tt0078916,Beyond the Darkness,Horror,Not found,NF,NF,https://www.rottentomatoes.com/m/stephanie,,missing
tt10262380,Boys from County Hell,"Comedy, Horror",Not found,4,NF,https://www.rottentomatoes.com/m/twentynine_palms,,missing
tt0472458,Dumplings,"Drama, Horror",6.7,10,NF,https://www.rottentomatoes.com/m/family_dinner,,missing
tt10645682,The Jack in the Box,Horror,Not found,1.7,NF,https://www.rottentomatoes.com/m/old_dracula,,missing
tt0054777,The Curse of the Werewolf,Horror,Not found,6.7,NF,https://www.rottentomatoes.com/m/plank_face,,missing
tt0265171,Elvira's Haunted Hills,"Comedy, Horror",Not found,9.4,NF,https://www.rottentomatoes.com/m/white_dog,,missing
tt0092669,Blood Diner,"Comedy, Horror",5.3,7.3,NF,https://www.rottentomatoes.com/m/demons_2,,missing
tt0070634,The Satanic Rites of Dracula,Horror,Not found,NF,NF,https://www.rottentomatoes.com/m/the_shiver_of_the_vampires,,missing
tt0084357,The Living Dead Girl,Horror,Not found,NF,NF,https://www.rottentomatoes.com/m/night_of_the_tommyknockers,,missing
tt0083629,The Beast Within,Horror,Not found,NF,NF,https://www.rottentomatoes.com/m/the_pit_and_the_pendulum,,missing
tt0065569,Count Dracula,"Drama, Horror",Not found,NF,NF,https://www.rottentomatoes.com/m/a_virgin_among_the_living_dead,,missing
tt11084432,My Heart Can't Beat Unless You Tell It To,"Drama, Horror",Not found,9,NF,https://www.rottentomatoes.com/m/blood_quantum,,missing
tt0023694,White Zombie,Horror,6.2,2.9,NF,https://www.rottentomatoes.com/m/slugs,,missing
tt0169299,Terror Firmer,"Comedy, Horror",6.1,9.3,NF,https://www.rottentomatoes.com/m/the_stylist,,missing
tt0086137,The Prey,Horror,Not found,NF,NF,https://www.rottentomatoes.com/m/mary,,missing
tt3922350,Headless,Horror,4.7,NF,NF,https://www.rottentomatoes.com/m/shelley,,missing
tt0085951,The Boxer's Omen,Horror,Not found,5,NF,https://www.rottentomatoes.com/m/next_of_kin,,missing
tt18071972,Organ Trail,"Horror, Western",Not found,NF,NF,https://www.rottentomatoes.com/m/american_gothic,,missing
tt0014142,The Hunchback of Notre Dame,"Drama, Horror, Romance",Not found,4,NF,https://www.rottentomatoes.com/m/blood_hook,,missing
